---- dump tabulek a views
SELECT 
    c.TABLE_NAME,
    c.ORDINAL_POSITION                                AS poz,
    c.COLUMN_NAME,
    c.DATA_TYPE,
    c.CHARACTER_MAXIMUM_LENGTH                        AS delka,
    c.NUMERIC_PRECISION                               AS presnost,
    c.NUMERIC_SCALE                                   AS meritko,
    c.IS_NULLABLE                                     AS nullable,
    CASE WHEN pk.COLUMN_NAME IS NOT NULL THEN 'PK' ELSE '' END AS klic
FROM INFORMATION_SCHEMA.COLUMNS c
INNER JOIN INFORMATION_SCHEMA.TABLES t
        ON t.TABLE_NAME = c.TABLE_NAME AND t.TABLE_SCHEMA = c.TABLE_SCHEMA
LEFT JOIN (
    SELECT ku.TABLE_NAME, ku.COLUMN_NAME
    FROM INFORMATION_SCHEMA.TABLE_CONSTRAINTS tc
    JOIN INFORMATION_SCHEMA.KEY_COLUMN_USAGE ku
            ON tc.CONSTRAINT_NAME = ku.CONSTRAINT_NAME
           AND tc.TABLE_NAME      = ku.TABLE_NAME
    WHERE tc.CONSTRAINT_TYPE = 'PRIMARY KEY'
) pk ON pk.TABLE_NAME = c.TABLE_NAME AND pk.COLUMN_NAME = c.COLUMN_NAME
WHERE t.TABLE_TYPE = 'BASE TABLE'
ORDER BY c.TABLE_NAME, c.ORDINAL_POSITION;

----

SELECT 
    s.name        AS schema_name,
    v.name        AS view_name,
    m.definition  AS create_script
FROM sys.views v
JOIN sys.schemas s ON s.schema_id = v.schema_id
JOIN sys.sql_modules m ON m.object_id = v.object_id
ORDER BY s.name, v.name;

-----
TABLE_NAME	poz	COLUMN_NAME	DATA_TYPE	delka	presnost	meritko	nullable	klic
CasRoz	14	Ulice	varchar	64	NULL	NULL	YES	
CasRoz	15	PSC	varchar	15	NULL	NULL	YES	
CasRoz	16	Obec	varchar	45	NULL	NULL	YES	
CasRoz	17	RefZeme	int	NULL	10	0	YES	
CasRoz	18	ICO	varchar	15	NULL	NULL	YES	
CasRoz	19	DIC	varchar	18	NULL	NULL	YES	
CasRoz	20	ICDPH	varchar	18	NULL	NULL	YES	
CasRoz	21	RelTypDIC	int	NULL	10	0	YES	
CasRoz	22	RelAgID	int	NULL	10	0	YES	
CasRoz	23	RelID	int	NULL	10	0	YES	
CasRoz	24	RelIDPol	int	NULL	10	0	YES	
CasRoz	25	DoklText	varchar	240	NULL	NULL	YES	
CasRoz	26	DoklCislo	varchar	32	NULL	NULL	YES	
CasRoz	27	DoklDatum	datetime	NULL	NULL	NULL	YES	
CasRoz	28	RelDoklPk	int	NULL	10	0	YES	
CasRoz	29	DoklKc	money	NULL	19	4	YES	
CasRoz	30	KcCelkem	money	NULL	19	4	YES	
CasRoz	31	RelPerCasRoz	int	NULL	10	0	YES	
CasRoz	32	RelZauctK	int	NULL	10	0	YES	
CasRoz	33	DatOd	datetime	NULL	NULL	NULL	YES	
CasRoz	34	DatDo	datetime	NULL	NULL	NULL	YES	
CasRoz	35	Rucne	bit	NULL	NULL	NULL	NO	
CasRoz	36	RefStr	int	NULL	10	0	YES	
CasRoz	37	RefCin	int	NULL	10	0	YES	
CasRoz	38	CisloZAK	varchar	12	NULL	NULL	YES	
CasRoz	39	DatUkonceni	datetime	NULL	NULL	NULL	YES	
CasRoz	40	DatCreate	datetime	NULL	NULL	NULL	YES	
CasRoz	41	DatSave	datetime	NULL	NULL	NULL	YES	
CasRoz	42	Oznacil	varchar	2	NULL	NULL	YES	
CasRoz	43	Ucetni	varchar	2	NULL	NULL	YES	
CasRoz	44	Creator	varchar	2	NULL	NULL	YES	
CasRoz	45	Lock	bit	NULL	NULL	NULL	NO	
CasRoz	46	Lock1	bit	NULL	NULL	NULL	NO	
CasRoz	47	Pozn	text	2147483647	NULL	NULL	YES	
CasRoz	48	NullCheck_Cislo	int	NULL	10	0	NO	
CasRozPol	1	ID	int	NULL	10	0	NO	PK
CasRozPol	2	UsrOrder	int	NULL	10	0	YES	
CasRozPol	3	RefAg	int	NULL	10	0	YES	
CasRozPol	4	RelUzavreno	int	NULL	10	0	YES	
CasRozPol	5	Rok	int	NULL	10	0	YES	
CasRozPol	6	DatumKO	datetime	NULL	NULL	NULL	YES	
CasRozPol	7	RelPerCasRoz	int	NULL	10	0	YES	
CasRozPol	8	Kc	money	NULL	19	4	YES	
CasRozPol	9	KcKorekce	money	NULL	19	4	YES	
CasRozPol	10	KcUplat	money	NULL	19	4	YES	
CasRozPol	11	KcZustatek	money	NULL	19	4	YES	
CasRozPol	12	RelPk	int	NULL	10	0	YES	
CasRozPol	13	RefStr	int	NULL	10	0	YES	
CasRozPol	14	RefCin	int	NULL	10	0	YES	
CasRozPol	15	CisloZAK	varchar	12	NULL	NULL	YES	
CasRozPol	16	DatCreate	datetime	NULL	NULL	NULL	YES	
CasRozPol	17	DatSave	datetime	NULL	NULL	NULL	YES	
Cert	1	ID	int	NULL	10	0	NO	PK
Cert	2	CryptHash	varchar	255	NULL	NULL	YES	
Cert	3	Data	image	2147483647	NULL	NULL	YES	
CompoundQuery	1	ID	int	NULL	10	0	NO	PK
CompoundQuery	2	Name	varchar	32	NULL	NULL	YES	
CompoundQuery	3	RelAgID	int	NULL	10	0	YES	
CompoundQuery	4	RelSubID	int	NULL	10	0	YES	
CompoundQuery	5	IsPublic	bit	NULL	NULL	NULL	NO	
CompoundQuery	6	Creator	varchar	2	NULL	NULL	YES	
CompoundQuery	7	QueryDef	image	2147483647	NULL	NULL	YES	
CP	1	ID	int	NULL	10	0	NO	PK
CP	2	UsrOrder	int	NULL	10	0	YES	
CP	3	Sel	bit	NULL	NULL	NULL	NO	
CP	4	RefCin	int	NULL	10	0	YES	
CP	5	RefStr	int	NULL	10	0	YES	
CP	6	CisloZAK	varchar	12	NULL	NULL	YES	
CP	7	Labels	varchar	255	NULL	NULL	YES	
CP	8	Cislo	varchar	32	NULL	NULL	YES	
CP	9	RelCR	int	NULL	10	0	YES	
CP	10	RefRidic	int	NULL	10	0	YES	
CP	11	RelTpZam	int	NULL	10	0	YES	
CP	12	RelGlxSkupSaz	int	NULL	10	0	YES	
CP	13	Proc1	float	NULL	53	NULL	YES	
CP	14	Proc2	float	NULL	53	NULL	YES	
CP	15	Proc3	float	NULL	53	NULL	YES	
CP	16	ZvStrav	float	NULL	53	NULL	YES	
CP	17	Kapesne	float	NULL	53	NULL	YES	
CP	18	RelTypCP	int	NULL	10	0	YES	
CP	19	RelZpDpr	int	NULL	10	0	YES	
CP	20	RefVOZ	int	NULL	10	0	YES	
CP	21	CenyPHM	bit	NULL	NULL	NULL	NO	
CP	22	SpotrPru	float	NULL	53	NULL	YES	
CP	23	RelTypVoz	int	NULL	10	0	YES	
CP	24	RelDrVoz	int	NULL	10	0	YES	
CP	25	RelPHM	int	NULL	10	0	YES	
CP	26	ProcPHM	float	NULL	53	NULL	YES	
CP	27	DatOd	datetime	NULL	NULL	NULL	YES	
CP	28	CasOdj	varchar	5	NULL	NULL	YES	
CP	29	CasPrj	varchar	5	NULL	NULL	YES	
CP	30	DatDo	datetime	NULL	NULL	NULL	YES	
CP	31	Odjezd	varchar	64	NULL	NULL	YES	
CP	32	Cil	text	2147483647	NULL	NULL	YES	
CP	33	Prijezd	varchar	64	NULL	NULL	YES	
CP	34	Ucel	varchar	64	NULL	NULL	YES	
CP	35	OstZAM	varchar	255	NULL	NULL	YES	
CP	36	DatVyuct	datetime	NULL	NULL	NULL	YES	
CP	37	DatZauct	datetime	NULL	NULL	NULL	YES	
CP	38	Vyuctov	bit	NULL	NULL	NULL	NO	
CP	39	Polozky	bit	NULL	NULL	NULL	NO	
CP	40	UcZal	bit	NULL	NULL	NULL	NO	
CP	41	UcNahr	bit	NULL	NULL	NULL	NO	
CP	42	Oznacil	varchar	2	NULL	NULL	YES	
CP	43	Ucetni	varchar	2	NULL	NULL	YES	
CP	44	Creator	varchar	2	NULL	NULL	YES	
CP	45	Pozn	text	2147483647	NULL	NULL	YES	
CP	46	Lock1	bit	NULL	NULL	NULL	NO	
CP	47	DatCreate	datetime	NULL	NULL	NULL	YES	
CP	48	DatSave	datetime	NULL	NULL	NULL	YES	
CP	49	NullCheck_Cislo	int	NULL	10	0	NO	
CPEtapy	1	ID	int	NULL	10	0	NO	PK
CPEtapy	2	Sel	bit	NULL	NULL	NULL	NO	
CPEtapy	3	RefAg	int	NULL	10	0	YES	
CPEtapy	4	DatOd	datetime	NULL	NULL	NULL	YES	
CPEtapy	5	CasOd	varchar	5	NULL	NULL	YES	
CPEtapy	6	MistoOd	varchar	64	NULL	NULL	YES	
CPEtapy	7	DatDo	datetime	NULL	NULL	NULL	YES	
CPEtapy	8	CasDo	varchar	5	NULL	NULL	YES	
CPEtapy	9	MistoDo	varchar	64	NULL	NULL	YES	
CPEtapy	10	RelZpDpr	int	NULL	10	0	YES	
CPEtapy	11	CasPocPr	varchar	5	NULL	NULL	YES	
CPEtapy	12	CasKonPr	varchar	5	NULL	NULL	YES	
CPEtapy	13	Km	float	NULL	53	NULL	YES	
CPEtapy	14	RelZeme	int	NULL	10	0	YES	
CPEtapy	15	Prives	bit	NULL	NULL	NULL	NO	
CPEtapy	16	OrderFld	int	NULL	10	0	YES	
CPNahr	1	ID	int	NULL	10	0	NO	PK
CPNahr	2	Sel	bit	NULL	NULL	NULL	NO	
CPNahr	3	RefAg	int	NULL	10	0	YES	
CPNahr	4	Typ	varchar	16	NULL	NULL	YES	
CPNahr	5	Stat	varchar	255	NULL	NULL	YES	
CPNahr	6	Km	float	NULL	53	NULL	YES	
CPNahr	7	KcSazba	money	NULL	19	4	YES	
CPNahr	8	UprSazba	bit	NULL	NULL	NULL	NO	
CPNahr	9	RefCM	int	NULL	10	0	YES	
CPNahr	10	KcNahr	money	NULL	19	4	YES	
CPNahr	11	UprNahr	bit	NULL	NULL	NULL	NO	
CPNahr	12	OrderFld	int	NULL	10	0	YES	
CPSmeny	1	ID	int	NULL	10	0	NO	PK
CPSmeny	2	Sel	bit	NULL	NULL	NULL	NO	
CPSmeny	3	RefAg	int	NULL	10	0	YES	
CPSmeny	4	Datum	datetime	NULL	NULL	NULL	YES	
CPSmeny	5	KcZMeny	money	NULL	19	4	YES	
CPSmeny	6	RefCMz	int	NULL	10	0	YES	
CPSmeny	7	KcNaMenu	money	NULL	19	4	YES	
CPSmeny	8	RefCMna	int	NULL	10	0	YES	
CPSmeny	9	RelCmMn	int	NULL	10	0	YES	
CPSmeny	10	CmKurs	float	NULL	53	NULL	YES	
CPSmeny	11	Kursy	bit	NULL	NULL	NULL	NO	
CPSmeny	12	KcPopl	money	NULL	19	4	YES	
CPSmeny	13	RefCMPop	int	NULL	10	0	YES	
CPSmeny	14	Smena	varchar	16	NULL	NULL	YES	
CPSmeny	15	Pouzit	bit	NULL	NULL	NULL	NO	
CPSmeny	16	OrderFld	int	NULL	10	0	YES	
CPStrav	1	ID	int	NULL	10	0	NO	PK
CPStrav	2	Sel	bit	NULL	NULL	NULL	NO	
CPStrav	3	RefAg	int	NULL	10	0	YES	
CPStrav	4	Datum	datetime	NULL	NULL	NULL	YES	
CPStrav	5	RelZeme	int	NULL	10	0	YES	
CPStrav	6	CM	varchar	16	NULL	NULL	YES	
CPStrav	7	Hodin	float	NULL	53	NULL	YES	
CPStrav	8	Doba	float	NULL	53	NULL	YES	
CPStrav	9	KcSazba	money	NULL	19	4	YES	
CPStrav	10	KcLegStr	money	NULL	19	4	YES	
CPStrav	11	Uprava	bit	NULL	NULL	NULL	NO	
CPStrav	12	Snidane	bit	NULL	NULL	NULL	NO	
CPStrav	13	Obed	bit	NULL	NULL	NULL	NO	
CPStrav	14	Vecere	bit	NULL	NULL	NULL	NO	
CPStrav	15	KcKapes	money	NULL	19	4	YES	
CPStrav	16	Kratit	int	NULL	10	0	YES	
CPStrav	17	KcStrav	money	NULL	19	4	YES	
CPStrav	18	OrderFld	int	NULL	10	0	YES	
CPVydaje	1	ID	int	NULL	10	0	NO	PK
CPVydaje	2	Sel	bit	NULL	NULL	NULL	NO	
CPVydaje	3	RefAg	int	NULL	10	0	YES	
CPVydaje	4	Datum	datetime	NULL	NULL	NULL	YES	
CPVydaje	5	RelTpVyd	int	NULL	10	0	YES	
CPVydaje	6	Popis	varchar	200	NULL	NULL	YES	
CPVydaje	7	Misto	varchar	64	NULL	NULL	YES	
CPVydaje	8	RefCM	int	NULL	10	0	YES	
CPVydaje	9	Mnozstvi	float	NULL	53	NULL	YES	
CPVydaje	10	KcJedn	money	NULL	19	4	YES	
CPVydaje	11	SDph	bit	NULL	NULL	NULL	NO	
CPVydaje	12	RelSzDPH	int	NULL	10	0	YES	
CPVydaje	13	ProcentoDPH	float	NULL	53	NULL	YES	
CPVydaje	14	Kc	money	NULL	19	4	YES	
CPVydaje	15	KcDPH	money	NULL	19	4	YES	
CPVydaje	16	KcCena	money	NULL	19	4	YES	
CPVydaje	17	RelPlatb	int	NULL	10	0	YES	
CPVydaje	18	OrderFld	int	NULL	10	0	YES	
CPVyuct	1	ID	int	NULL	10	0	NO	PK
CPVyuct	2	Sel	bit	NULL	NULL	NULL	NO	
CPVyuct	3	RefAg	int	NULL	10	0	YES	
CPVyuct	4	RefCM	int	NULL	10	0	YES	
CPVyuct	5	KcZaloha	money	NULL	19	4	YES	
CPVyuct	6	KcStrav	money	NULL	19	4	YES	
CPVyuct	7	KcStrDNU	money	NULL	19	4	YES	
CPVyuct	8	KcVydaje	money	NULL	19	4	YES	
CPVyuct	9	KcNahr	money	NULL	19	4	YES	
CPVyuct	10	KcNahDNU	money	NULL	19	4	YES	
CPVyuct	11	KcSmeny	money	NULL	19	4	YES	
CPVyuct	12	KcCelkem	money	NULL	19	4	YES	
CPVyuct	13	RefCMKon	int	NULL	10	0	YES	
CPVyuct	14	CmKurs	float	NULL	53	NULL	YES	
CPVyuct	15	Smena	varchar	16	NULL	NULL	YES	
CPVyuct	16	KcVyuct	money	NULL	19	4	YES	
CPVyuct	17	KcDopl	money	NULL	19	4	YES	
CPVyuct	18	KcZaokr	money	NULL	19	4	YES	
CPVyuct	19	OrderFld	int	NULL	10	0	YES	
CPZalohy	1	ID	int	NULL	10	0	NO	PK
CPZalohy	2	Sel	bit	NULL	NULL	NULL	NO	
CPZalohy	3	RefAg	int	NULL	10	0	YES	
CPZalohy	4	DatVypl	datetime	NULL	NULL	NULL	YES	
CPZalohy	5	Datum	datetime	NULL	NULL	NULL	YES	
CPZalohy	6	KcZal	money	NULL	19	4	YES	
CPZalohy	7	RefCM	int	NULL	10	0	YES	
CPZalohy	8	Doklad	varchar	32	NULL	NULL	YES	
CPZalohy	9	Pozn	varchar	64	NULL	NULL	YES	
CPZalohy	10	OrderFld	int	NULL	10	0	YES	
DataBoxSent	1	ID	int	NULL	10	0	NO	PK
DataBoxSent	2	Sel	bit	NULL	NULL	NULL	NO	
DataBoxSent	3	RelAgID	int	NULL	10	0	YES	
DataBoxSent	4	RefID	int	NULL	10	0	YES	
DataBoxSent	5	SenderID	varchar	255	NULL	NULL	YES	
DataBoxSent	6	DataBoxID	text	2147483647	NULL	NULL	YES	
DataBoxSent	7	MsgNote	varchar	255	NULL	NULL	YES	
DataBoxSent	8	MsgID	varchar	20	NULL	NULL	YES	
DataBoxSent	9	Attachments	text	2147483647	NULL	NULL	YES	
DataBoxSent	10	LegTitleLaw	int	NULL	10	0	YES	
DataBoxSent	11	LegTitleYear	int	NULL	10	0	YES	
DataBoxSent	12	LegTitleSect	varchar	255	NULL	NULL	YES	
DataBoxSent	13	LegTitlePar	varchar	255	NULL	NULL	YES	
DataBoxSent	14	LegTitlePoint	varchar	255	NULL	NULL	YES	
DataBoxSent	15	RecipRefNo	varchar	50	NULL	NULL	YES	
DataBoxSent	16	RecipIdent	varchar	50	NULL	NULL	YES	
DataBoxSent	17	SenderRefNo	varchar	50	NULL	NULL	YES	
DataBoxSent	18	SenderIdent	varchar	50	NULL	NULL	YES	
DataBoxSent	19	ToHands	varchar	255	NULL	NULL	YES	
DataBoxSent	20	Personal	bit	NULL	NULL	NULL	NO	
DataBoxSent	21	StatusInfo	varchar	255	NULL	NULL	YES	
DataBoxSent	22	StatusDate	datetime	NULL	NULL	NULL	YES	
DataBoxSent	23	StatusIsds	int	NULL	10	0	YES	
DataBoxSent	24	DeliveryDate	datetime	NULL	NULL	NULL	YES	
DataBoxSent	25	AcceptanceDate	datetime	NULL	NULL	NULL	YES	
DataBoxSent	26	Imported	bit	NULL	NULL	NULL	NO	
DataBoxSent	27	Official	bit	NULL	NULL	NULL	NO	
DataBoxSent	28	Dorucenka	image	2147483647	NULL	NULL	YES	
DataBoxSent	29	JeDorucenka	bit	NULL	NULL	NULL	NO	
DataBoxSent	30	Datum	datetime	NULL	NULL	NULL	YES	
DataBoxSent	31	Oznacil	varchar	2	NULL	NULL	YES	
DataBoxSent	32	Ucetni	varchar	2	NULL	NULL	YES	
DataBoxSent	33	Creator	varchar	2	NULL	NULL	YES	
DataBoxSent	34	DatCreate	datetime	NULL	NULL	NULL	YES	
DataBoxSent	35	DatSave	datetime	NULL	NULL	NULL	YES	
DataBoxSent	36	Pozn	text	2147483647	NULL	NULL	YES	
DataStrg	1	ID	int	NULL	10	0	NO	PK
DataStrg	2	DataID	int	NULL	10	0	YES	
DataStrg	3	Settings	image	2147483647	NULL	NULL	YES	
DataStrg	4	RefAg	int	NULL	10	0	YES	
DataStrg	5	Ucetni	varchar	2	NULL	NULL	YES	
DataStrgPzd	1	ID	int	NULL	10	0	NO	PK
DataStrgPzd	2	DataID	int	NULL	10	0	YES	
DataStrgPzd	3	Settings	image	2147483647	NULL	NULL	YES	
DataStrgPzd	4	RefAg	int	NULL	10	0	YES	
DataStrgPzd	5	Ucetni	varchar	2	NULL	NULL	YES	
DJjizdy	1	ID	int	NULL	10	0	NO	PK
DJjizdy	2	UsrOrder	int	NULL	10	0	YES	
DJjizdy	3	Sel	bit	NULL	NULL	NULL	NO	
DJjizdy	4	Labels	varchar	255	NULL	NULL	YES	
DJjizdy	5	RefVOZ	int	NULL	10	0	YES	
DJjizdy	6	RefRidic	int	NULL	10	0	YES	
DJjizdy	7	Datum	datetime	NULL	NULL	NULL	YES	
DJjizdy	8	DatumP	datetime	NULL	NULL	NULL	YES	
DJjizdy	9	Cas	varchar	5	NULL	NULL	YES	
DJjizdy	10	CasP	varchar	5	NULL	NULL	YES	
DJjizdy	11	Odkud	varchar	64	NULL	NULL	YES	
DJjizdy	12	Kam	varchar	64	NULL	NULL	YES	
DJjizdy	13	Pres	text	2147483647	NULL	NULL	YES	
DJjizdy	14	Ucel	varchar	64	NULL	NULL	YES	
DJjizdy	15	Km	float	NULL	53	NULL	YES	
DJjizdy	16	Soukr	bit	NULL	NULL	NULL	NO	
DJjizdy	17	Cerpano	float	NULL	53	NULL	YES	
DJjizdy	18	Misto	varchar	32	NULL	NULL	YES	
DJjizdy	19	Kc	money	NULL	19	4	YES	
DJjizdy	20	Prives	bit	NULL	NULL	NULL	NO	
DJjizdy	21	KcNahr	money	NULL	19	4	YES	
DJjizdy	22	Oznacil	varchar	2	NULL	NULL	YES	
DJjizdy	23	Ucetni	varchar	2	NULL	NULL	YES	
DJjizdy	24	Creator	varchar	2	NULL	NULL	YES	
DJjizdy	25	Pozn	text	2147483647	NULL	NULL	YES	
DJjizdy	26	ProcPHM	float	NULL	53	NULL	YES	
DJjizdy	27	Kcl	money	NULL	19	4	YES	
DJjizdy	28	KclVoz	money	NULL	19	4	YES	
DJjizdy	29	KcPHM	money	NULL	19	4	YES	
DJjizdy	30	KcPausal	money	NULL	19	4	YES	
DJjizdy	31	KcCelkem	money	NULL	19	4	YES	
DJjizdy	32	KcCelkZaokr	money	NULL	19	4	YES	
DJjizdy	33	Pouzito	bit	NULL	NULL	NULL	NO	
DJjizdy	34	Lock1	bit	NULL	NULL	NULL	NO	
DJjizdy	35	DatCreate	datetime	NULL	NULL	NULL	YES	
DJjizdy	36	DatSave	datetime	NULL	NULL	NULL	YES	
DJridic	1	ID	int	NULL	10	0	NO	PK
DJridic	2	UsrOrder	int	NULL	10	0	YES	
DJridic	3	Sel	bit	NULL	NULL	NULL	NO	
DJridic	4	Jmeno	varchar	32	NULL	NULL	YES	
DJridic	5	Prijmeni	varchar	32	NULL	NULL	YES	
DJridic	6	Titul	varchar	15	NULL	NULL	YES	
DJridic	7	Ulice	varchar	64	NULL	NULL	YES	
DJridic	8	CP	varchar	10	NULL	NULL	YES	
DJridic	9	PSC	varchar	15	NULL	NULL	YES	
DJridic	10	Obec	varchar	45	NULL	NULL	YES	
DJridic	11	Ucet	varchar	34	NULL	NULL	YES	
DJridic	12	KodBanky	varchar	11	NULL	NULL	YES	
DJridic	13	SpecSym	varchar	20	NULL	NULL	YES	
DJridic	14	Cislo	varchar	10	NULL	NULL	YES	
DJridic	15	Spol	bit	NULL	NULL	NULL	NO	
DJridic	16	PracTel	varchar	16	NULL	NULL	YES	
DJridic	17	PracDoba	varchar	32	NULL	NULL	YES	
DJridic	18	RelTpZam	int	NULL	10	0	YES	
DJridic	19	RefRidicSkup	int	NULL	10	0	YES	
DJridic	20	RefZAM	int	NULL	10	0	YES	
DJridic	21	RefStr	int	NULL	10	0	YES	
DJridic	22	Oznacil	varchar	2	NULL	NULL	YES	
DJridic	23	Ucetni	varchar	2	NULL	NULL	YES	
DJridic	24	Creator	varchar	2	NULL	NULL	YES	
DJridic	25	Pozn	text	2147483647	NULL	NULL	YES	
DJridic	26	DatCreate	datetime	NULL	NULL	NULL	YES	
DJridic	27	DatSave	datetime	NULL	NULL	NULL	YES	
DJvoz	1	ID	int	NULL	10	0	NO	PK
DJvoz	2	UsrOrder	int	NULL	10	0	YES	
DJvoz	3	Sel	bit	NULL	NULL	NULL	NO	
DJvoz	4	SPZ	varchar	9	NULL	NULL	YES	
DJvoz	5	Znacka	varchar	32	NULL	NULL	YES	
DJvoz	6	DatVyr	datetime	NULL	NULL	NULL	YES	
DJvoz	7	RelTypVoz	int	NULL	10	0	YES	
DJvoz	8	RelDrVoz	int	NULL	10	0	YES	
DJvoz	9	RelVozKod	int	NULL	10	0	YES	
DJvoz	10	RelPHM	int	NULL	10	0	YES	
DJvoz	11	Spotr	float	NULL	53	NULL	YES	
DJvoz	12	ProcPHM	float	NULL	53	NULL	YES	
DJvoz	13	TachPoc	float	NULL	53	NULL	YES	
DJvoz	14	Objem	float	NULL	53	NULL	YES	
DJvoz	15	Provoz	int	NULL	10	0	YES	
DJvoz	16	Prives	bit	NULL	NULL	NULL	NO	
DJvoz	17	Ceny	bit	NULL	NULL	NULL	NO	
DJvoz	18	NadrzPoc	float	NULL	53	NULL	YES	
DJvoz	19	DatZar	datetime	NULL	NULL	NULL	YES	
DJvoz	20	DatEvid	datetime	NULL	NULL	NULL	YES	
DJvoz	21	RelPoplatnik	int	NULL	10	0	YES	
DJvoz	22	RelOsvob	int	NULL	10	0	YES	
DJvoz	23	RelSnizSazby	int	NULL	10	0	YES	
DJvoz	24	Hmotnost	float	NULL	53	NULL	YES	
DJvoz	25	HmotSoup	float	NULL	53	NULL	YES	
DJvoz	26	PocetNaprav	int	NULL	10	0	YES	
DJvoz	27	RelTypNO	int	NULL	10	0	YES	
DJvoz	28	RelDruhKar	int	NULL	10	0	YES	
DJvoz	29	RelDruhOdp	int	NULL	10	0	YES	
DJvoz	30	Elektromobil	bit	NULL	NULL	NULL	NO	
DJvoz	31	ElMobVykon	float	NULL	53	NULL	YES	
DJvoz	32	Oznacil	varchar	2	NULL	NULL	YES	
DJvoz	33	Ucetni	varchar	2	NULL	NULL	YES	
DJvoz	34	Creator	varchar	2	NULL	NULL	YES	
DJvoz	35	Pozn	text	2147483647	NULL	NULL	YES	
DJvoz	36	DatCreate	datetime	NULL	NULL	NULL	YES	
DJvoz	37	DatSave	datetime	NULL	NULL	NULL	YES	
DM	1	ID	int	NULL	10	0	NO	PK
DM	2	UsrOrder	int	NULL	10	0	YES	
DM	3	Sel	bit	NULL	NULL	NULL	NO	
DM	4	Labels	varchar	255	NULL	NULL	YES	
DM	5	Cislo	varchar	32	NULL	NULL	YES	
DM	6	RelCR	int	NULL	10	0	YES	
DM	7	RelTpDM	int	NULL	10	0	YES	
DM	8	RelAgID	int	NULL	10	0	YES	
DM	9	RefPol	int	NULL	10	0	YES	
DM	10	SText	varchar	64	NULL	NULL	YES	
DM	11	Datum	datetime	NULL	NULL	NULL	YES	
DM	12	Pocet	int	NULL	10	0	YES	
DM	13	Kc	money	NULL	19	4	YES	
DM	14	KcJedn	money	NULL	19	4	YES	
DM	15	DatLikv	datetime	NULL	NULL	NULL	YES	
DM	16	RefIMmist	int	NULL	10	0	YES	
DM	17	RefIMclen	int	NULL	10	0	YES	
DM	18	RefCin	int	NULL	10	0	YES	
DM	19	RefStr	int	NULL	10	0	YES	
DM	20	RefAD	int	NULL	10	0	YES	
DM	21	Firma	varchar	255	NULL	NULL	YES	
DM	22	Oznacil	varchar	2	NULL	NULL	YES	
DM	23	Ucetni	varchar	2	NULL	NULL	YES	
DM	24	Creator	varchar	2	NULL	NULL	YES	
DM	25	Pozn	text	2147483647	NULL	NULL	YES	
DM	26	Pozn2	text	2147483647	NULL	NULL	YES	
DM	27	Lock	bit	NULL	NULL	NULL	NO	
DM	28	Lock1	bit	NULL	NULL	NULL	NO	
DM	29	DatCreate	datetime	NULL	NULL	NULL	YES	
DM	30	DatSave	datetime	NULL	NULL	NULL	YES	
DM	31	NullCheck_Cislo	int	NULL	10	0	NO	
DMpohyb	1	ID	int	NULL	10	0	NO	PK
DMpohyb	2	RefAg	int	NULL	10	0	YES	
DMpohyb	3	RelTpPohDM	int	NULL	10	0	YES	
DMpohyb	4	Datum	datetime	NULL	NULL	NULL	YES	
DMpohyb	5	Pocet	int	NULL	10	0	YES	
DMpohyb	6	KcJedn	money	NULL	19	4	YES	
DMpohyb	7	Kc	money	NULL	19	4	YES	
DMpohyb	8	ZpLikv	varchar	48	NULL	NULL	YES	
DMpohyb	9	Pozn	varchar	48	NULL	NULL	YES	
DOC	1	ID	int	NULL	10	0	NO	PK
DOC	2	RelDocType	int	NULL	10	0	YES	
DOC	3	RelAgID	int	NULL	10	0	YES	
DOC	4	RelSubID	int	NULL	10	0	YES	
DOC	5	RelID	int	NULL	10	0	YES	
DOC	6	Name	varchar	50	NULL	NULL	YES	
DOC	7	Path	varchar	255	NULL	NULL	YES	
DOC	8	RefElArchivID	varchar	50	NULL	NULL	YES	
DOC	9	Url	text	2147483647	NULL	NULL	YES	
DOC	10	Datum	datetime	NULL	NULL	NULL	YES	
DocDirs	1	ID	int	NULL	10	0	NO	PK
DocDirs	2	RelAgID	int	NULL	10	0	YES	
DocDirs	3	RelSubID	int	NULL	10	0	YES	
DocDirs	4	RelID	int	NULL	10	0	YES	
DocDirs	5	Dir	varchar	255	NULL	NULL	YES	
Dopravci	1	ID	int	NULL	10	0	NO	PK
Dopravci	2	UsrOrder	int	NULL	10	0	YES	
Dopravci	3	Sel	bit	NULL	NULL	NULL	NO	
Dopravci	4	IDS	varchar	20	NULL	NULL	YES	
Dopravci	5	RelDopravce	int	NULL	10	0	YES	
Dopravci	6	RefPzdJ	int	NULL	10	0	YES	
Dopravci	7	Settings	image	2147483647	NULL	NULL	YES	
Dopravci	8	Oznacil	varchar	2	NULL	NULL	YES	
Dopravci	9	Ucetni	varchar	2	NULL	NULL	YES	
Dopravci	10	Creator	varchar	2	NULL	NULL	YES	
Dopravci	11	Pozn	text	2147483647	NULL	NULL	YES	
Dopravci	12	DatCreate	datetime	NULL	NULL	NULL	YES	
Dopravci	13	DatSave	datetime	NULL	NULL	NULL	YES	
Dopravci	14	NullCheck_IDS	int	NULL	10	0	NO	
Dotazy	1	ID	int	NULL	10	0	NO	PK
Dotazy	2	RelAg	int	NULL	10	0	YES	
